"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000111846",83.33425,0.8450132,0.2081853,4.058947,4.929459e-05,0.0001324528,"GCNT2","2651","glucosaminyl (N-acetyl) transferase 2 (I blood group)"
"ENSG00000188549",1133.961,-0.2526873,0.0622875,-4.05679,4.975187e-05,0.0001336571,"CCDC9B","388115","coiled-coil domain containing 9B"
"ENSG00000184465",117.9898,0.6876592,0.1695821,4.055023,5.01293e-05,0.0001346466,"WDR27","253769","WD repeat domain 27"
"ENSG00000158985",661.2971,0.3222871,0.07948479,4.054701,5.019844e-05,0.000134788,"CDC42SE2","56990","CDC42 small effector 2"
"ENSG00000134013",18358.7,0.1388379,0.03424129,4.054693,5.020026e-05,0.000134788,"LOXL2","4017","lysyl oxidase like 2"
"ENSG00000111832",778.7728,-0.3018498,0.07446072,-4.053813,5.038957e-05,0.0001352717,"RWDD1","51389","RWD domain containing 1"
"ENSG00000003137",8.763438,3.539342,0.8732266,4.053177,5.052682e-05,0.0001356154,"CYP26B1","56603","cytochrome P450 family 26 subfamily B member 1"
"ENSG00000138448",6624.34,0.1593052,0.03930593,4.052957,5.057435e-05,0.0001357183,"ITGAV","3685","integrin subunit alpha V"
"ENSG00000129757",52.30471,1.049079,0.2589547,4.051207,5.095414e-05,0.0001367126,"CDKN1C","1028","cyclin dependent kinase inhibitor 1C"
"ENSG00000157379",185.7921,-0.5418267,0.1337858,-4.049955,5.122739e-05,0.0001374207,"DHRS1","115817","dehydrogenase/reductase 1"
"ENSG00000161021",795.7901,0.2970868,0.07335786,4.04983,5.125494e-05,0.0001374696,"MAML1","9794","mastermind like transcriptional coactivator 1"
"ENSG00000116641",2419.071,-0.1960217,0.04840906,-4.049277,5.137618e-05,0.0001377697,"DOCK7","85440","dedicator of cytokinesis 7"
"ENSG00000188130",647.9315,0.3161212,0.07809041,4.048144,5.162542e-05,0.0001384128,"MAPK12","6300","mitogen-activated protein kinase 12"
"ENSG00000145555",7659.592,0.1480255,0.03658406,4.046175,5.206142e-05,0.0001395564,"MYO10","4651","myosin X"
"ENSG00000119321",906.7183,0.278681,0.06888814,4.045413,5.223093e-05,0.0001399853,"FKBP15","23307","FK506 binding protein 15"
"ENSG00000117713",1868.366,-0.2154922,0.05327459,-4.044935,5.233766e-05,0.0001402459,"ARID1A","8289","AT-rich interaction domain 1A"
"ENSG00000173598",1238.987,0.2431749,0.06012124,4.044742,5.238075e-05,0.0001403358,"NUDT4","11163","nudix hydrolase 4"
"ENSG00000100503",2110.47,-0.2235241,0.0552914,-4.042655,5.284925e-05,0.0001415653,"NIN","51199","ninein"
"ENSG00000196705",137.2928,0.6489804,0.1605914,4.04119,5.31807e-05,0.0001424272,"ZNF431","170959","zinc finger protein 431"
"ENSG00000125814",158.891,0.587807,0.1455255,4.039203,5.363304e-05,0.0001435867,"NAPB","63908","NSF attachment protein beta"
"ENSG00000152082",376.5511,-0.3968824,0.0982576,-4.039203,5.36331e-05,0.0001435867,"MZT2B","80097","mitotic spindle organizing protein 2B"
"ENSG00000172889",112.3388,0.7206816,0.178438,4.038835,5.371744e-05,0.0001437863,"EGFL7","51162","EGF like domain multiple 7"
"ENSG00000204397",148.4484,0.6157036,0.1524739,4.038092,5.388764e-05,0.0001442157,"CARD16","114769","caspase recruitment domain family member 16"
"ENSG00000154917",47.66942,-1.129595,0.2798062,-4.037062,5.412476e-05,0.000144824,"RAB6B","51560","RAB6B, member RAS oncogene family"
"ENSG00000150961",4931.466,-0.2014621,0.04995567,-4.032817,5.51123e-05,0.0001474397,"SEC24D","9871","SEC24 homolog D, COPII coat complex component"
"ENSG00000241837",378.0177,-0.3906155,0.09687892,-4.031996,5.530502e-05,0.0001479284,"ATP5PO","539","ATP synthase peripheral stalk subunit OSCP"
"ENSG00000184992",141.9225,-0.6340552,0.1572588,-4.031921,5.532285e-05,0.0001479492,"BRI3BP","140707","BRI3 binding protein"
"ENSG00000167461",446.9504,-0.3698579,0.09178038,-4.029815,5.582085e-05,0.0001492539,"RAB8A","4218","RAB8A, member RAS oncogene family"
"ENSG00000167191",195.3179,-0.5337207,0.1324463,-4.029714,5.584474e-05,0.0001492824,"GPRC5B","51704","G protein-coupled receptor class C group 5 member B"
"ENSG00000175602",1625.628,-0.2533776,0.06287779,-4.029684,5.585177e-05,0.0001492824,"CCDC85B","11007","coiled-coil domain containing 85B"
"ENSG00000086619",104.2514,0.7246399,0.1798885,4.028274,5.618793e-05,0.000150131,"ERO1B","56605","endoplasmic reticulum oxidoreductase 1 beta"
"ENSG00000131711",10536.29,-0.1814616,0.04504707,-4.028266,5.618963e-05,0.000150131,"MAP1B","4131","microtubule associated protein 1B"
"ENSG00000168884",606.843,0.3224032,0.08003847,4.028103,5.622864e-05,0.000150208,"TNIP2","79155","TNFAIP3 interacting protein 2"
"ENSG00000123268",267.4177,-0.4505647,0.1118622,-4.027853,5.628853e-05,0.0001503408,"ATF1","466","activating transcription factor 1"
"ENSG00000116691",142.0344,-0.6266927,0.1555981,-4.027637,5.634026e-05,0.0001504517,"MIIP","60672","migration and invasion inhibitory protein"
"ENSG00000085491",1219.987,0.2465995,0.06122976,4.027446,5.638598e-05,0.0001505465,"SLC25A24","29957","solute carrier family 25 member 24"
"ENSG00000134153",978.7699,-0.2603528,0.06466116,-4.026417,5.663312e-05,0.0001511789,"EMC7","56851","ER membrane protein complex subunit 7"
"ENSG00000151014",194.0932,-0.5581351,0.1386224,-4.026297,5.666202e-05,0.0001512275,"NOCT","25819","nocturnin"
"ENSG00000086102",628.1845,-0.327077,0.08123601,-4.026257,5.667184e-05,0.0001512275,"NFX1","4799","nuclear transcription factor, X-box binding 1"
"ENSG00000108389",507.5752,-0.3567448,0.08861125,-4.025954,5.674469e-05,0.0001513945,"MTMR4","9110","myotubularin related protein 4"
"ENSG00000065320",20.19138,1.762342,0.4378764,4.024748,5.703625e-05,0.0001521448,"NTN1","9423","netrin 1"
"ENSG00000103707",165.2472,-0.5933098,0.147425,-4.024486,5.709983e-05,0.0001522869,"MTFMT","123263","mitochondrial methionyl-tRNA formyltransferase"
"ENSG00000197044",111.1532,0.7191309,0.1787011,4.024212,5.716648e-05,0.0001524371,"ZNF441","126068","zinc finger protein 441"
"ENSG00000131238",686.6951,-0.3033029,0.075457,-4.019546,5.831038e-05,0.0001554592,"PPT1","5538","palmitoyl-protein thioesterase 1"
"ENSG00000037749",495.2105,0.3479435,0.08657707,4.018887,5.847363e-05,0.0001558662,"MFAP3","4238","microfibril associated protein 3"
"ENSG00000167720",89.37197,-0.7739949,0.1926241,-4.018162,5.865396e-05,0.0001563187,"SRR","63826","serine racemase"
"ENSG00000146963",366.3242,0.3940808,0.09811494,4.016522,5.906327e-05,0.000157381,"LUC7L2","51631","LUC7 like 2, pre-mRNA splicing factor"
"ENSG00000172493",698.1212,-0.3234178,0.08052725,-4.016253,5.913082e-05,0.0001575325,"AFF1","4299","AF4/FMR2 family member 1"
"ENSG00000198843",1951.765,-0.2070069,0.05154642,-4.015932,5.921129e-05,0.0001577184,"SELENOT","51714","selenoprotein T"
"ENSG00000171097",86.75538,-0.7795555,0.1942026,-4.014136,5.966385e-05,0.0001588952,"KYAT1","883","kynurenine aminotransferase 1"
"ENSG00000175390",2740.799,-0.1918412,0.04779277,-4.014022,5.969272e-05,0.0001589433,"EIF3F","8665","eukaryotic translation initiation factor 3 subunit F"
"ENSG00000081014",385.1353,-0.4198111,0.1045882,-4.013944,5.971252e-05,0.0001589673,"AP4E1","23431","adaptor related protein complex 4 subunit epsilon 1"
"ENSG00000028116",275.5108,0.45436,0.1132044,4.013624,5.979359e-05,0.0001591544,"VRK2","7444","VRK serine/threonine kinase 2"
"ENSG00000164692",233762.2,0.1817221,0.04528124,4.013186,5.990468e-05,0.0001594213,"COL1A2","1278","collagen type I alpha 2 chain"
"ENSG00000175643",51.13679,-1.028712,0.2563401,-4.013075,5.993291e-05,0.0001594676,"RMI2","116028","RecQ mediated genome instability 2"
"ENSG00000184508",30.70818,-1.361245,0.3392107,-4.012978,5.995761e-05,0.0001595046,"HDDC3","374659","HD domain containing 3"
"ENSG00000082805",1747.321,-0.2135175,0.05322036,-4.011953,6.021861e-05,0.00016017,"ERC1","23085","ELKS/RAB6-interacting/CAST family member 1"
"ENSG00000126775",411.7373,0.3770862,0.09402739,4.010387,6.061937e-05,0.0001612068,"ATG14","22863","autophagy related 14"
"ENSG00000173588",100.2296,-0.7227795,0.1802901,-4.008981,6.098131e-05,0.0001621401,"CEP83","51134","centrosomal protein 83"
"ENSG00000155011",7.971242,-4.601368,1.148049,-4.007989,6.123799e-05,0.0001627932,"DKK2","27123","dickkopf WNT signaling pathway inhibitor 2"
"ENSG00000100425",558.6541,0.3295073,0.08221361,4.00794,6.125055e-05,0.0001627972,"BRD1","23774","bromodomain containing 1"
"ENSG00000139329",1071.623,0.27089,0.06761283,4.006488,6.162825e-05,0.0001637716,"LUM","4060","lumican"
"ENSG00000112149",25.41967,-1.482401,0.3701325,-4.005056,6.200267e-05,0.0001647267,"CD83","9308","CD83 molecule"
"ENSG00000173221",1156.071,-0.2601262,0.0649499,-4.005028,6.201001e-05,0.0001647267,"GLRX","2745","glutaredoxin"
"ENSG00000132589",1126.741,-0.2559261,0.06391132,-4.004395,6.217647e-05,0.0001651391,"FLOT2","2319","flotillin 2"
"ENSG00000183621",70.46245,0.8682162,0.2168916,4.002997,6.254518e-05,0.0001660884,"ZNF438","220929","zinc finger protein 438"
"ENSG00000120709",880.7469,-0.2816128,0.07036723,-4.002045,6.279735e-05,0.000166728,"FAM53C","51307","family with sequence similarity 53 member C"
"ENSG00000151789",40.44593,1.16165,0.2903645,4.00066,6.316594e-05,0.0001676764,"ZNF385D","79750","zinc finger protein 385D"
"ENSG00000123200",1622.738,0.2279546,0.05700527,3.998834,6.365526e-05,0.0001689449,"ZC3H13","23091","zinc finger CCCH-type containing 13"
"ENSG00000198105",138.4043,0.6461664,0.1616073,3.998373,6.377931e-05,0.0001692437,"ZNF248","57209","zinc finger protein 248"
"ENSG00000071205",695.7767,-0.30393,0.07602626,-3.997697,6.396176e-05,0.0001696825,"ARHGAP10","79658","Rho GTPase activating protein 10"
"ENSG00000116199",1262.522,-0.2339919,0.05853199,-3.997675,6.39677e-05,0.0001696825,"FAM20B","9917","FAM20B, glycosaminoglycan xylosylkinase"
"ENSG00000185761",135.1805,-0.6134836,0.1534928,-3.996823,6.419822e-05,0.0001702633,"ADAMTSL5","339366","ADAMTS like 5"
"ENSG00000134644",1813.222,0.2141615,0.05361321,3.994566,6.481288e-05,0.0001718626,"PUM1","9698","pumilio RNA binding family member 1"
"ENSG00000061455",34.12144,-1.380919,0.3457096,-3.994447,6.484553e-05,0.0001719182,"PRDM6","93166","PR/SET domain 6"
"ENSG00000196663",1006.745,0.2726266,0.06827001,3.993359,6.514396e-05,0.0001726784,"TECPR2","9895","tectonin beta-propeller repeat containing 2"
"ENSG00000121073",813.2292,0.2767471,0.06932336,3.992119,6.548559e-05,0.0001735527,"SLC35B1","10237","solute carrier family 35 member B1"
"ENSG00000108342",4.367438,5.498109,1.377328,3.991867,6.555503e-05,0.0001737055,"CSF3","1440","colony stimulating factor 3"
"ENSG00000104825",355.9306,0.4037069,0.1011396,3.99158,6.563454e-05,0.0001738849,"NFKBIB","4793","NFKB inhibitor beta"
"ENSG00000077264",21.15438,-1.638001,0.4103711,-3.991511,6.565357e-05,0.0001739041,"PAK3","5063","p21 (RAC1) activated kinase 3"
"ENSG00000124164",1063.324,-0.2515475,0.06303724,-3.990459,6.594569e-05,0.0001746465,"VAPB","9217","VAMP associated protein B and C"
"ENSG00000178665",21.90101,1.683815,0.4220931,3.989204,6.629552e-05,0.0001755414,"ZNF713","349075","zinc finger protein 713"
"ENSG00000130713",295.5561,-0.4337394,0.1087348,-3.988966,6.636195e-05,0.0001756857,"EXOSC2","23404","exosome component 2"
"ENSG00000121900",190.4295,-0.558323,0.1400174,-3.987527,6.676553e-05,0.0001767224,"TMEM54","113452","transmembrane protein 54"
"ENSG00000197226",2439.005,-0.1952914,0.04898075,-3.987104,6.688459e-05,0.0001770058,"TBC1D9B","23061","TBC1 domain family member 9B"
"ENSG00000062485",2638.208,-0.191694,0.04808265,-3.986759,6.698192e-05,0.0001772315,"CS","1431","citrate synthase"
"ENSG00000134575",562.9219,0.3248804,0.08152075,3.985248,6.740956e-05,0.000178331,"ACP2","53","acid phosphatase 2, lysosomal"
"ENSG00000100092",374.9035,0.3847916,0.09658446,3.983991,6.776734e-05,0.0001792315,"SH3BP1","23616","SH3 domain binding protein 1"
"ENSG00000134954",2238.031,0.2086795,0.05237982,3.983967,6.777428e-05,0.0001792315,"ETS1","2113","ETS proto-oncogene 1, transcription factor"
"ENSG00000172167",43.5107,-1.173272,0.2945383,-3.983429,6.792799e-05,0.0001796058,"MTBP","27085","MDM2 binding protein"
"ENSG00000069493",28.83953,1.447784,0.3634645,3.98329,6.79677e-05,0.0001796786,"CLEC2D","29121","C-type lectin domain family 2 member D"
"ENSG00000134909",312.289,0.4179151,0.1050232,3.979264,6.9129e-05,0.0001827158,"ARHGAP32","9743","Rho GTPase activating protein 32"
"ENSG00000156482",2689.263,-0.2083396,0.05236392,-3.978686,6.929732e-05,0.0001831278,"RPL30","6156","ribosomal protein L30"
"ENSG00000163682",5518.021,-0.1783719,0.0448441,-3.977599,6.961454e-05,0.0001839331,"RPL9","6133","ribosomal protein L9"
"ENSG00000185818",14.13844,2.234531,0.5622085,3.974559,7.050969e-05,0.0001862649,"NAT8L","339983","N-acetyltransferase 8 like"
"ENSG00000146083",348.1756,0.4075506,0.1025616,3.973716,7.075995e-05,0.0001868925,"RNF44","22838","ring finger protein 44"
"ENSG00000126368",250.476,0.4676934,0.1177009,3.973574,7.080221e-05,0.0001869706,"NR1D1","9572","nuclear receptor subfamily 1 group D member 1"
"ENSG00000173638",300.9926,-0.4455815,0.1121471,-3.97319,7.091644e-05,0.0001872387,"SLC19A1","6573","solute carrier family 19 member 1"
"ENSG00000122642",3345.902,0.1818238,0.04577743,3.97191,7.129875e-05,0.0001882144,"FKBP9","11328","FK506 binding protein 9"
"ENSG00000100376",289.0994,-0.4447319,0.1119841,-3.971383,7.145651e-05,0.0001885971,"FAM118A","55007","family with sequence similarity 118 member A"
"ENSG00000181450",83.18626,0.7870638,0.1982063,3.970933,7.159166e-05,0.0001889199,"ZNF678","339500","zinc finger protein 678"
"ENSG00000166482",1361.451,-0.2393642,0.06028907,-3.970276,7.178954e-05,0.0001894082,"MFAP4","4239","microfibril associated protein 4"
"ENSG00000163964",216.2095,0.4979629,0.1254351,3.969884,7.190767e-05,0.0001896859,"PIGX","54965","phosphatidylinositol glycan anchor biosynthesis class X"
"ENSG00000185104",612.6553,-0.3314387,0.08350583,-3.969049,7.216006e-05,0.0001903176,"FAF1","11124","Fas associated factor 1"
"ENSG00000119682",1410.025,0.2500269,0.06300338,3.968468,7.233604e-05,0.0001907476,"AREL1","9870","apoptosis resistant E3 ubiquitin protein ligase 1"
"ENSG00000169372",117.6292,0.6677794,0.1683559,3.966474,7.294372e-05,0.0001923157,"CRADD","8738","CASP2 and RIPK1 domain containing adaptor with death domain"
"ENSG00000169251",1343.61,0.2334207,0.05886181,3.965571,7.322036e-05,0.0001930105,"NMD3","51068","NMD3 ribosome export adaptor"
"ENSG00000114554",3491.191,-0.1904142,0.04802428,-3.964956,7.340941e-05,0.0001934742,"PLXNA1","5361","plexin A1"
"ENSG00000104325",857.4956,0.2907025,0.07332161,3.964759,7.347023e-05,0.0001935896,"DECR1","1666","2,4-dienoyl-CoA reductase 1"
"ENSG00000116489",3654.441,-0.1761887,0.04443903,-3.964729,7.347944e-05,0.0001935896,"CAPZA1","829","capping actin protein of muscle Z-line subunit alpha 1"
"ENSG00000144821",12.71247,-2.265638,0.5715617,-3.963943,7.37219e-05,0.0001941936,"MYH15","22989","myosin heavy chain 15"
"ENSG00000188760",31.47934,1.311814,0.3311363,3.961552,7.44641e-05,0.0001961136,"TMEM198","130612","transmembrane protein 198"
"ENSG00000165060",133.8844,-0.6372595,0.1609043,-3.960488,7.47967e-05,0.0001969544,"FXN","2395","frataxin"
"ENSG00000153933",134.3473,0.6558762,0.1656192,3.960146,7.490404e-05,0.0001972018,"DGKE","8526","diacylglycerol kinase epsilon"
"ENSG00000152952",6632.633,0.1793753,0.04529814,3.959883,7.498638e-05,0.0001973833,"PLOD2","5352","procollagen-lysine,2-oxoglutarate 5-dioxygenase 2"
"ENSG00000187605",306.5601,-0.4593382,0.1160351,-3.958615,7.538578e-05,0.0001983665,"TET3","200424","tet methylcytosine dioxygenase 3"
"ENSG00000120451",2622.469,0.2010227,0.05078112,3.958611,7.538679e-05,0.0001983665,"SNX19","399979","sorting nexin 19"
"ENSG00000101773",298.7617,-0.440159,0.1111926,-3.958527,7.541343e-05,0.0001984011,"RBBP8","5932","RB binding protein 8, endonuclease"
"ENSG00000171132",274.9974,0.4471609,0.1129849,3.957704,7.567363e-05,0.0001990501,"PRKCE","5581","protein kinase C epsilon"
"ENSG00000141665",9.103281,-2.897696,0.7323847,-3.956522,7.604904e-05,0.0002000019,"FBXO15","201456","F-box protein 15"
"ENSG00000171467",486.7055,-0.3568145,0.09018516,-3.956466,7.606676e-05,0.0002000128,"ZNF318","24149","zinc finger protein 318"
"ENSG00000162542",136.4158,-0.6390638,0.1615603,-3.955573,7.635137e-05,0.0002007254,"TMCO4","255104","transmembrane and coiled-coil domains 4"
"ENSG00000158435",765.0871,0.2916551,0.07373413,3.955496,7.637604e-05,0.0002007544,"CNOT11","55571","CCR4-NOT transcription complex subunit 11"
"ENSG00000205268",144.487,-0.6023438,0.1523498,-3.953689,7.695552e-05,0.0002022415,"PDE7A","5150","phosphodiesterase 7A"
"ENSG00000169554",1109.61,-0.2517159,0.06367765,-3.952971,7.718688e-05,0.0002028134,"ZEB2","9839","zinc finger E-box binding homeobox 2"
"ENSG00000160233",51.96697,0.9940585,0.2515397,3.951896,7.75346e-05,0.0002036907,"LRRC3","81543","leucine rich repeat containing 3"
"ENSG00000185664",27.04904,1.463135,0.3702714,3.95152,7.765626e-05,0.000203974,"PMEL","6490","premelanosome protein"
"ENSG00000264343",11.49345,-2.366682,0.599115,-3.950297,7.805427e-05,0.0002049829,"NOTCH2NLA","388677","notch 2 N-terminal like A"
"ENSG00000251369",121.1985,0.6744428,0.1707543,3.949784,7.822175e-05,0.0002053861,"ZNF550","162972","zinc finger protein 550"
"ENSG00000147144",70.00553,0.8617089,0.218178,3.949569,7.829209e-05,0.0002055342,"CCDC120","90060","coiled-coil domain containing 120"
"ENSG00000197608",241.245,0.4988306,0.1263351,3.948473,7.865127e-05,0.0002064403,"ZNF841","284371","zinc finger protein 841"
"ENSG00000135617",276.7523,-0.4694188,0.1189144,-3.947536,7.895966e-05,0.0002072129,"PRADC1","84279","protease associated domain containing 1"
"ENSG00000198929",11.04834,2.603999,0.6598413,3.946401,7.933454e-05,0.0002081596,"NOS1AP","9722","nitric oxide synthase 1 adaptor protein"
"ENSG00000139083",417.6457,0.3649048,0.09252178,3.943988,8.013773e-05,0.0002102296,"ETV6","2120","ETS variant 6"
"ENSG00000240184",1060.49,-0.2663334,0.06753346,-3.943725,8.022555e-05,0.0002104225,"PCDHGC3","5098","protocadherin gamma subfamily C, 3"
"ENSG00000127870",1033.534,0.2545007,0.06453498,3.943609,8.026461e-05,0.0002104875,"RNF6","6049","ring finger protein 6"
"ENSG00000122862",79.03032,-0.8242648,0.2090371,-3.943151,8.041791e-05,0.000210852,"SRGN","5552","serglycin"
"ENSG00000167065",146.3849,0.6268029,0.1589963,3.942249,8.072105e-05,0.0002116092,"DUSP18","150290","dual specificity phosphatase 18"
"ENSG00000055332",1509.248,0.2199162,0.05578616,3.942129,8.076139e-05,0.0002116773,"EIF2AK2","5610","eukaryotic translation initiation factor 2 alpha kinase 2"
"ENSG00000008086",262.7682,-0.4525233,0.1148781,-3.939162,8.176665e-05,0.0002142531,"CDKL5","6792","cyclin dependent kinase like 5"
"ENSG00000111450",770.5963,-0.3008262,0.07636844,-3.939143,8.177322e-05,0.0002142531,"STX2","2054","syntaxin 2"
"ENSG00000076053",450.8269,0.3735638,0.09486627,3.937793,8.223441e-05,0.0002154232,"RBM7","10179","RNA binding motif protein 7"
"ENSG00000118058",924.809,-0.608439,0.1545303,-3.937345,8.238822e-05,0.0002157877,"KMT2A","4297","lysine methyltransferase 2A"
"ENSG00000204104",412.2373,0.381883,0.09699354,3.9372,8.243778e-05,0.0002158792,"TRAF3IP1","26146","TRAF3 interacting protein 1"
"ENSG00000132463",2313.509,-0.1957207,0.04972213,-3.936289,8.275117e-05,0.0002166614,"GRSF1","2926","G-rich RNA sequence binding factor 1"
"ENSG00000166002",38.75507,-1.164904,0.2959985,-3.935507,8.302134e-05,0.0002173301,"SMCO4","56935","single-pass membrane protein with coiled-coil domains 4"
"ENSG00000115216",2914.069,0.1812142,0.046101,3.930809,8.466038e-05,0.0002215814,"NRBP1","29959","nuclear receptor binding protein 1"
"ENSG00000115241",1721.592,-0.2127654,0.05414445,-3.929589,8.509125e-05,0.0002226695,"PPM1G","5496","protein phosphatase, Mg2+/Mn2+ dependent 1G"
"ENSG00000213420",66.18415,0.9699632,0.2470569,3.926071,8.634451e-05,0.0002259021,"GPC2","221914","glypican 2"
"ENSG00000130733",702.3008,0.3029119,0.07715499,3.926019,8.63635e-05,0.0002259021,"YIPF2","78992","Yip1 domain family member 2"
